Date,Open,High,Low,Close,Volume,Return
8/22/2001,1157.26,1168.56,1153.34,1165.31,617111111,0.006956086
8/23/2001,1165.31,1169.86,1160.96,1162.09,547888889,-0.002763213
8/24/2001,1162.09,1185.15,1162.09,1184.93,579777778,0.019654244
8/27/2001,1184.93,1186.85,1178.07,1179.21,468111111,-0.004827289
8/28/2001,1179.21,1179.66,1161.17,1161.51,548388889,-0.015010049
8/29/2001,1161.51,1166.97,1147.38,1148.56,535388889,-0.01114928
8/30/2001,1148.6,1151.75,1124.87,1129.03,642777778,-0.017003901
8/31/2001,1129.03,1141.83,1126.38,1133.58,511166667,0.004030008
9/4/2001,1133.58,1155.4,1129.06,1132.94,654611111,-0.000564583
9/5/2001,1132.94,1135.52,1114.86,1131.74,769166667,-0.001059191
9/6/2001,1131.74,1131.74,1105.83,1106.4,755388889,-0.022390302
9/7/2001,1106.4,1106.4,1082.12,1085.78,791277778,-0.018637021
9/10/2001,1085.78,1096.94,1073.15,1092.54,709222222,0.006225939
9/17/2001,1092.54,1092.54,1037.46,1038.77,1294905556,-0.049215589
9/18/2001,1038.77,1046.42,1029.25,1032.74,916894444,-0.005804942
9/19/2001,1032.74,1038.91,984.62,1016.1,1178083333,-0.016112477
9/20/2001,1016.1,1016.1,984.49,984.54,1113777778,-0.031059935
9/21/2001,984.54,984.54,944.75,965.8,1287388889,-0.01903427
9/24/2001,965.8,1008.44,965.8,1003.45,970333333,0.038983226
9/25/2001,1003.45,1017.14,998.33,1012.27,896555556,0.008789676
9/26/2001,1012.27,1020.29,1002.62,1007.04,843944444,-0.005166606
9/27/2001,1007.04,1018.92,998.24,1018.61,815000000,0.011489117
9/28/2001,1018.61,1040.94,1018.61,1040.94,906388889,0.021922031
10/1/2001,1040.94,1040.94,1026.76,1038.55,653111111,-0.002296002
10/2/2001,1038.55,1051.33,1034.47,1051.33,716555556,0.012305618
10/3/2001,1051.33,1075.38,1041.48,1072.28,917000000,0.01992714
10/4/2001,1072.28,1084.12,1067.82,1069.63,893944444,-0.002471369
10/5/2001,1069.62,1072.35,1053.5,1071.38,723166667,0.00163608
10/8/2001,1071.37,1071.37,1056.88,1062.44,543888889,-0.008344378
10/9/2001,1062.44,1063.37,1053.83,1056.75,682111111,-0.005355597
10/10/2001,1056.75,1081.62,1052.76,1080.99,729111111,0.022938254
10/11/2001,1080.99,1099.16,1080.99,1097.43,946988889,0.015208281
10/12/2001,1097.43,1097.43,1072.15,1091.65,739666667,-0.005266851
10/15/2001,1091.65,1091.65,1078.19,1089.98,569277778,-0.001529794
10/16/2001,1089.98,1101.66,1087.13,1097.54,672500000,0.006935907
10/17/2001,1097.54,1107.12,1076.57,1077.09,806777778,-0.018632578
10/18/2001,1077.09,1077.94,1064.54,1068.61,701611111,-0.007873065
10/19/2001,1068.61,1075.52,1057.24,1073.48,719388889,0.004557322
10/22/2001,1073.48,1090.57,1070.79,1089.9,614277778,0.015296047
10/23/2001,1089.9,1098.99,1081.53,1084.78,731833333,-0.004697679
10/24/2001,1084.78,1090.26,1079.98,1085.2,742333333,0.000387175
10/25/2001,1085.2,1100.09,1065.64,1100.09,758000000,0.013720973
10/26/2001,1100.09,1110.61,1094.24,1104.61,691388889,0.004108755
10/29/2001,1104.61,1104.61,1078.3,1078.3,614500000,-0.023818361
10/30/2001,1078.3,1078.3,1053.61,1059.79,720777778,-0.017165909
10/31/2001,1059.79,1074.79,1057.55,1059.78,751388889,-9.43583E-06
11/1/2001,1059.78,1085.61,1054.31,1084.1,731888889,0.022948159
11/2/2001,1084.1,1089.63,1075.58,1087.2,623277778,0.002859515
11/5/2001,1087.2,1106.72,1087.2,1102.84,704277778,0.014385578
11/6/2001,1102.84,1119.73,1095.36,1118.86,753333333,0.014526133
11/7/2001,1118.86,1126.62,1112.98,1115.8,784055556,-0.002734927
11/8/2001,1115.8,1135.75,1115.42,1118.54,843055556,0.002455637
11/9/2001,1118.54,1123.02,1111.13,1120.31,607666667,0.00158242
11/12/2001,1120.31,1121.71,1098.32,1118.33,550888889,-0.001767368
11/13/2001,1118.33,1139.14,1118.33,1139.09,761166667,0.018563394
11/14/2001,1139.09,1148.28,1132.87,1141.21,801888889,0.001861135
11/15/2001,1141.21,1146.46,1135.06,1142.24,808055556,0.000902551
11/16/2001,1142.24,1143.52,1129.92,1138.65,743000000,-0.003142947
11/19/2001,1138.65,1151.06,1138.65,1151.06,731555556,0.010898871
11/20/2001,1151.06,1152.45,1142.17,1142.66,739000000,-0.007297621
11/21/2001,1142.66,1142.66,1129.78,1137.03,571833333,-0.0049271
11/23/2001,1137.03,1151.05,1135.9,1150.34,227944444,0.011705936
11/26/2001,1150.34,1157.88,1146.17,1157.42,627666667,0.006154702
11/27/2001,1157.42,1163.38,1140.81,1149.5,715555556,-0.006842806
11/28/2001,1149.5,1149.5,1128.29,1128.52,790944444,-0.018251414
11/29/2001,1128.52,1140.4,1125.51,1140.2,764277778,0.010349839
11/30/2001,1140.2,1143.57,1135.89,1139.45,746444444,-0.000657779
12/3/2001,1139.45,1139.45,1125.78,1129.9,668277778,-0.008381237
12/4/2001,1129.9,1144.8,1128.86,1144.8,732500000,0.013187008
12/5/2001,1143.77,1173.62,1143.77,1170.35,980722222,0.022318309
12/6/2001,1170.35,1173.35,1164.43,1167.1,826611111,-0.002776947
12/7/2001,1167.1,1167.1,1152.66,1158.31,693444444,-0.007531488
12/10/2001,1158.31,1158.31,1139.66,1139.93,677055556,-0.015867946
12/11/2001,1139.93,1150.89,1134.32,1136.76,759555556,-0.002780873
12/12/2001,1136.76,1141.58,1126.01,1137.07,805388889,0.000272705
12/13/2001,1137.07,1137.07,1117.85,1119.38,839722222,-0.015557529
12/14/2001,1119.38,1128.28,1114.53,1123.09,726000000,0.003314335
12/17/2001,1123.09,1137.3,1122.66,1134.36,700222222,0.010034815
12/18/2001,1134.36,1145.1,1134.36,1142.92,752222222,0.007546105
12/19/2001,1142.92,1152.44,1134.75,1149.56,824944444,0.00580968
12/20/2001,1149.56,1151.42,1139.93,1139.93,828055556,-0.008377118
12/21/2001,1139.93,1147.46,1139.93,1144.89,941111111,0.004351144
12/24/2001,1144.89,1147.83,1144.62,1144.65,244261111,-0.000209627
12/26/2001,1144.65,1159.18,1144.65,1149.37,439500000,0.004123531
12/27/2001,1149.37,1157.13,1149.37,1157.13,486833333,0.006751525
12/28/2001,1157.13,1164.64,1157.13,1161.02,509666667,0.003361766
12/31/2001,1161.02,1161.16,1148.04,1148.08,524222222,-0.011145372
1/2/2002,1148.08,1154.67,1136.23,1154.67,650555556,0.005740018
1/3/2002,1154.67,1165.27,1154.01,1165.27,777166667,0.009180112
1/4/2002,1165.27,1176.55,1163.42,1172.51,840555556,0.006213152
1/7/2002,1172.51,1176.97,1163.55,1164.89,726833333,-0.006498878
1/8/2002,1164.89,1167.6,1157.46,1160.71,699333333,-0.003588322
1/9/2002,1160.71,1174.26,1151.89,1155.14,806666667,-0.004798787
1/10/2002,1155.14,1159.93,1150.85,1156.55,721666667,0.001220631
1/11/2002,1156.55,1159.41,1145.45,1145.6,673277778,-0.009467814
1/14/2002,1145.6,1145.6,1138.15,1138.41,714666667,-0.006276187
1/15/2002,1138.41,1148.81,1136.88,1146.19,770500000,0.006834093
1/16/2002,1146.19,1146.19,1127.49,1127.57,823611111,-0.016245125
1/17/2002,1127.57,1139.27,1127.57,1138.88,766722222,0.010030419
1/18/2002,1138.88,1138.88,1124.45,1127.58,740722222,-0.009922029
1/22/2002,1127.58,1135.26,1117.91,1119.31,728666667,-0.007334291
1/23/2002,1119.31,1131.94,1117.43,1128.18,821777778,0.007924525
1/24/2002,1128.18,1139.5,1128.18,1132.15,862666667,0.003518942
1/25/2002,1132.15,1138.31,1127.82,1133.28,747277778,0.000998101
1/28/2002,1133.28,1138.63,1126.66,1133.06,659333333,-0.000194127
1/29/2002,1133.06,1137.47,1098.74,1100.64,1006666667,-0.028612783
1/30/2002,1100.64,1113.79,1081.66,1113.57,1122000000,0.01174771
1/31/2002,1113.57,1130.21,1113.3,1130.2,865000000,0.014933951
2/1/2002,1130.2,1130.2,1118.51,1122.2,759555556,-0.007078393
2/4/2002,1122.2,1122.2,1092.25,1094.44,798666667,-0.024737124
2/5/2002,1094.44,1100.96,1082.58,1090.02,987944444,-0.004038595
2/6/2002,1090.02,1093.58,1077.78,1083.51,925444444,-0.005972367
2/7/2002,1083.51,1094.03,1078.44,1080.17,800888889,-0.003082574
2/8/2002,1080.17,1096.3,1079.91,1096.22,762166667,0.014858772
2/11/2002,1096.22,1112.01,1094.68,1111.94,644111111,0.014340187
2/12/2002,1111.94,1112.68,1102.98,1107.5,607888889,-0.003993021
2/13/2002,1107.5,1120.56,1107.5,1118.51,675500000,0.009941309
2/14/2002,1118.51,1124.72,1112.3,1116.48,706944444,-0.001814914
2/15/2002,1116.48,1117.09,1103.23,1104.18,755111111,-0.011016767
2/19/2002,1104.18,1104.18,1082.24,1083.34,661055556,-0.018873734
2/20/2002,1083.34,1098.32,1074.36,1097.98,799388889,0.013513763
2/21/2002,1097.98,1101.5,1080.24,1080.95,767555556,-0.015510301
2/22/2002,1080.95,1093.93,1074.39,1089.84,783888889,0.008224247
2/25/2002,1089.84,1112.71,1089.84,1109.43,759666667,0.017975116
2/26/2002,1109.43,1115.05,1101.72,1109.38,727333333,-4.50682E-05
2/27/2002,1109.38,1123.06,1102.26,1109.89,774333333,0.000459716
2/28/2002,1109.89,1121.57,1106.73,1106.73,773444444,-0.002847129
3/1/2002,1106.73,1131.79,1106.73,1131.78,809166667,0.022634247
3/4/2002,1131.78,1153.84,1130.93,1153.84,885722222,0.019491421
3/5/2002,1153.84,1157.74,1144.78,1146.14,860722222,-0.006673369
3/6/2002,1146.14,1165.29,1145.11,1162.77,856277778,0.014509571
3/7/2002,1162.77,1167.94,1150.69,1157.54,843000000,-0.00449788
3/8/2002,1157.54,1172.76,1157.54,1164.31,784444444,0.00584861
3/11/2002,1164.31,1173.03,1159.58,1168.26,672333333,0.003392567
3/12/2002,1168.26,1168.26,1154.34,1165.58,724666667,-0.00229401
3/13/2002,1165.58,1165.58,1151.01,1154.09,752222222,-0.009857753
3/14/2002,1154.09,1157.83,1151.08,1153.04,671555556,-0.000909808
3/15/2002,1153.04,1166.48,1153.04,1166.16,829944444,0.011378617
3/18/2002,1166.16,1172.73,1159.14,1165.55,649722222,-0.000523084
3/19/2002,1165.55,1173.94,1165.55,1170.29,697222222,0.00406675
3/20/2002,1170.29,1170.29,1151.61,1151.85,724944444,-0.015756778
3/21/2002,1151.85,1155.1,1139.48,1153.59,744000000,0.001510613
3/22/2002,1153.59,1156.49,1144.6,1148.7,690722222,-0.004238941
3/25/2002,1148.7,1151.04,1131.87,1131.87,587722222,-0.014651345
3/26/2002,1131.87,1147,1131.61,1138.49,679777778,0.005848728
3/27/2002,1138.49,1146.95,1135.33,1144.58,655611111,0.005349191
3/28/2002,1144.58,1154.45,1144.58,1147.39,637555556,0.002455049
4/1/2002,1147.39,1147.84,1132.87,1146.54,583833333,-0.000740812
4/2/2002,1146.54,1146.54,1135.71,1136.76,653722222,-0.008530012
4/3/2002,1136.76,1138.85,1119.68,1125.4,677611111,-0.009993314
4/4/2002,1125.4,1130.45,1120.06,1126.34,713222222,0.000835259
4/5/2002,1126.34,1133.31,1119.49,1122.73,616777778,-0.003205071
4/8/2002,1122.73,1125.41,1111.79,1125.29,608500000,0.002280156
4/9/2002,1125.29,1128.29,1116.73,1117.8,686333333,-0.006656062
4/10/2002,1117.8,1131.76,1117.8,1130.47,804388889,0.011334765
4/11/2002,1130.47,1130.47,1102.42,1103.69,836444444,-0.023689262
4/12/2002,1103.69,1112.77,1102.74,1111.01,712277778,0.006632297
4/15/2002,1111.01,1114.86,1099.41,1102.55,622444444,-0.007614693
4/16/2002,1102.55,1129.4,1102.55,1128.37,745166667,0.023418439
4/17/2002,1128.37,1133,1123.37,1126.07,764944444,-0.002038338
4/18/2002,1126.07,1130.49,1109.29,1124.47,755166667,-0.001420871
4/19/2002,1124.47,1128.82,1122.59,1125.17,658333333,0.000622515
4/22/2002,1125.17,1125.17,1105.62,1107.83,656555556,-0.015411005
4/23/2002,1107.83,1111.17,1098.94,1100.96,771388889,-0.006201312
4/24/2002,1100.96,1108.46,1092.51,1093.14,762888889,-0.007102892
4/25/2002,1093.14,1094.36,1084.81,1091.48,843000000,-0.001518561
4/26/2002,1091.48,1096.77,1076.31,1076.32,763444444,-0.013889398
4/29/2002,1076.32,1078.95,1063.62,1065.45,730388889,-0.010099227
4/30/2002,1065.45,1082.62,1063.46,1076.92,904777778,0.010765404
5/1/2002,1076.92,1088.32,1065.29,1086.46,806333333,0.008858597
5/2/2002,1086.46,1091.42,1079.46,1084.56,757777778,-0.001748799
5/3/2002,1084.56,1084.56,1068.89,1073.43,713611111,-0.010262226
5/6/2002,1073.43,1075.96,1052.65,1052.67,623666667,-0.019339873
5/7/2002,1052.67,1058.67,1048.96,1049.49,752611111,-0.00302089
5/8/2002,1049.49,1088.92,1049.49,1088.85,834444444,0.03750393
5/9/2002,1088.85,1088.85,1072.23,1073.01,640555556,-0.014547458
5/10/2002,1073.01,1075.43,1053.93,1054.99,651055556,-0.016793879
5/13/2002,1054.99,1074.84,1053.9,1074.56,604777778,0.018549939
5/14/2002,1074.56,1097.71,1074.56,1097.28,785833333,0.021143538
5/15/2002,1097.28,1104.23,1088.94,1091.07,789000000,-0.005659449
5/16/2002,1091.07,1099.29,1089.17,1098.23,698111111,0.006562365
5/17/2002,1098.23,1106.59,1096.77,1106.59,708000000,0.007612249
5/20/2002,1106.59,1106.59,1090.61,1091.88,549888889,-0.01329309
5/21/2002,1091.88,1099.55,1079.08,1079.88,666944444,-0.010990219
5/22/2002,1079.88,1086.02,1075.64,1086.02,631277778,0.005685817
5/23/2002,1086.02,1097.1,1080.55,1097.08,662722222,0.010183975
5/24/2002,1097.08,1097.08,1082.19,1083.82,491888889,-0.01208663
5/28/2002,1083.82,1085.98,1070.31,1074.55,553611111,-0.008553081
5/29/2002,1074.55,1074.83,1067.66,1067.66,601000000,-0.006411986
5/30/2002,1067.66,1069.5,1054.26,1064.66,714777778,-0.002809883
5/31/2002,1064.66,1079.93,1064.66,1067.14,709611111,0.002329382
6/3/2002,1067.14,1070.74,1039.9,1040.68,735722222,-0.024795247
6/4/2002,1040.68,1046.06,1030.52,1040.69,814777778,9.6091E-06
6/5/2002,1040.69,1050.11,1038.84,1049.9,722277778,0.008849898
6/6/2002,1049.9,1049.9,1026.91,1029.15,889722222,-0.019763787
6/7/2002,1029.15,1033.02,1012.49,1027.53,745166667,-0.001574115
6/10/2002,1027.53,1038.18,1025.45,1030.74,681222222,0.003123996
6/11/2002,1030.74,1039.04,1012.94,1013.6,673555556,-0.01662883
6/12/2002,1013.26,1021.85,1002.58,1020.26,997622222,0.006570639
6/13/2002,1020.26,1023.47,1008.12,1009.56,780833333,-0.010487523
6/14/2002,1009.56,1009.56,981.63,1007.27,860555556,-0.002268315
6/17/2002,1007.27,1036.17,1007.27,1036.17,687000000,0.028691413
6/18/2002,1036.17,1040.83,1030.92,1037.14,662833333,0.00093614
6/19/2002,1037.14,1037.61,1017.88,1019.99,742277778,-0.016535858
6/20/2002,1019.99,1023.33,1004.59,1006.29,772055556,-0.013431504
6/21/2002,1006.29,1006.29,985.65,989.14,831777778,-0.017042801
6/24/2002,989.14,1002.11,970.85,992.72,862555556,0.003619306
6/25/2002,992.72,1005.88,974.21,976.14,840944444,-0.016701588
6/26/2002,976.14,977.43,952.92,973.53,1119050000,-0.002673797
6/27/2002,973.53,990.67,963.74,990.64,1060333333,0.017575216
6/28/2002,990.64,1001.79,988.31,989.82,1176111111,-0.000827748
7/1/2002,989.82,994.46,967.43,968.65,791944444,-0.021387727
7/2/2002,968.65,968.65,945.54,948.09,1012777778,-0.021225417
7/3/2002,948.09,954.3,934.87,953.99,848777778,0.006223038
7/5/2002,953.99,989.07,953.99,989.03,388555556,0.036729945
7/8/2002,989.03,993.56,972.91,976.98,658000000,-0.012183655
7/9/2002,976.98,979.63,951.71,952.83,749388889,-0.024719032
7/10/2002,952.83,956.34,920.29,920.47,1009388889,-0.033961987
7/11/2002,920.47,929.16,900.94,927.37,1155822222,0.00749617
7/12/2002,927.37,934.31,913.71,921.39,893000000,-0.006448343
7/15/2002,921.39,921.39,876.46,917.93,1430444444,-0.003755196
7/16/2002,917.93,918.65,897.13,900.94,1024277778,-0.018509037
7/17/2002,901.05,926.52,895.03,906.04,1425833333,0.005660754
7/18/2002,905.45,907.8,880.6,881.56,964611111,-0.027018675
7/19/2002,881.56,881.56,842.07,847.75,1474500000,-0.038352466
7/22/2002,847.76,854.13,813.26,819.85,1248922222,-0.032910646
7/23/2002,819.85,827.69,796.13,797.7,1356122222,-0.027017137
7/24/2002,797.71,844.32,775.68,843.43,1541977778,0.057327316
7/25/2002,843.42,853.83,816.11,838.68,1347055556,-0.005631766
7/26/2002,838.68,852.85,835.92,852.84,997833333,0.016883674
7/29/2002,852.84,898.96,852.84,898.96,988138889,0.054078139
7/30/2002,898.96,909.81,884.7,902.78,1014494444,0.004249355
7/31/2002,902.78,911.64,889.88,911.62,1138533333,0.009791976
8/1/2002,911.62,911.62,882.48,884.66,929000000,-0.029573726
8/2/2002,884.4,884.72,853.95,864.24,854500000,-0.023082314
8/5/2002,864.24,864.24,833.44,834.6,791944444,-0.034296029
8/6/2002,834.6,874.44,834.6,859.57,841166667,0.029918524
8/7/2002,859.57,878.74,854.15,876.77,828000000,0.020010005
8/8/2002,876.77,905.84,875.17,905.46,914833333,0.032722379
8/9/2002,898.73,913.95,890.77,908.64,719388889,0.003512027
8/12/2002,908.64,908.64,892.38,903.8,575833333,-0.005326642
8/13/2002,903.8,911.71,883.62,884.21,720944444,-0.021675149
8/14/2002,884.21,920.21,876.2,919.62,852111111,0.040047048
8/15/2002,919.62,933.29,918.17,930.25,836166667,0.011559122
8/16/2002,930.25,935.38,916.21,928.77,702944444,-0.00159097
8/19/2002,928.77,951.17,927.21,950.7,722111111,0.023611874
8/20/2002,950.7,950.7,931.86,937.43,726944444,-0.013958136
8/21/2002,937.43,951.59,931.32,949.36,751722222,0.012726284
8/22/2002,949.36,965,946.43,962.7,762777778,0.014051572
8/23/2002,962.7,962.7,937.17,940.86,595277778,-0.022686195
8/26/2002,940.86,950.8,930.42,947.95,564944444,0.007535659
8/27/2002,947.95,955.82,930.36,934.82,726500000,-0.013850942
8/28/2002,934.82,934.82,913.21,917.87,637000000,-0.018131833
8/29/2002,917.87,924.59,903.33,917.8,706166667,-7.62635E-05
8/30/2002,917.8,928.15,910.17,916.07,516611111,-0.001884942
9/3/2002,916.07,916.07,877.51,878.02,716555556,-0.041536127
9/4/2002,878.02,896.1,875.73,893.4,762277778,0.017516685
9/5/2002,893.4,893.4,870.5,879.15,778500000,-0.015950302
9/6/2002,879.15,899.07,879.15,893.92,658055556,0.016800318
9/9/2002,893.92,907.34,882.92,902.96,628111111,0.010112762
9/10/2002,902.96,909.89,900.5,909.58,659111111,0.007331443
9/11/2002,910.63,924.02,908.47,909.45,470333333,-0.000142923
9/12/2002,909.45,909.45,884.84,886.91,662000000,-0.02478421
9/13/2002,886.91,892.75,877.05,889.81,706111111,0.003269779
9/16/2002,889.81,891.84,878.91,891.1,556333333,0.001449748
9/17/2002,891.1,902.68,872.38,873.52,804777778,-0.019728426
9/18/2002,873.52,878.45,857.39,869.46,833888889,-0.004647862
9/19/2002,869.46,869.46,843.09,843.32,846666667,-0.030064638
9/20/2002,843.32,849.32,839.09,845.39,996000000,0.002454584
9/23/2002,845.39,845.39,825.76,833.7,767277778,-0.013827937
9/24/2002,833.7,833.7,817.38,819.29,927911111,-0.017284395
9/25/2002,819.27,844.22,818.46,839.66,917500000,0.024862991
9/26/2002,839.66,856.6,839.66,854.95,916666667,0.018209752
9/27/2002,854.95,854.95,826.84,827.37,837388889,-0.032259196
9/30/2002,827.37,827.37,800.2,815.28,956594444,-0.014612568
10/1/2002,815.28,847.93,812.82,847.91,989388889,0.04002306
10/2/2002,843.77,851.93,826.5,827.91,927166667,-0.023587409
10/3/2002,827.91,840.02,817.25,818.95,930277778,-0.010822432
10/4/2002,818.95,825.9,794.1,800.58,1019961111,-0.022431162
10/7/2002,800.58,808.21,782.96,785.28,875833333,-0.019111144
10/8/2002,785.28,808.86,779.5,798.55,1076905556,0.016898431
10/9/2002,798.55,798.55,775.8,776.76,1047238889,-0.027286958
10/10/2002,776.76,806.51,768.63,803.92,1161238889,0.034965755
10/11/2002,803.92,843.27,803.92,835.32,1030072222,0.039058613
10/14/2002,835.32,844.39,828.37,841.44,666833333,0.007326534
10/15/2002,841.44,881.27,841.44,881.27,1086666667,0.04733552
10/16/2002,881.27,881.27,856.28,860.02,880555556,-0.024112928
10/17/2002,860.02,885.35,860.02,879.2,989105556,0.022301807
10/18/2002,879.2,886.68,866.58,884.39,790611111,0.005903094
10/21/2002,884.39,900.69,873.06,899.72,803888889,0.017333982
10/22/2002,899.72,899.72,882.4,890.16,860666667,-0.010625528
10/23/2002,890.16,896.14,873.82,896.14,885500000,0.006717893
10/24/2002,896.14,902.94,879,882.5,944761111,-0.015220836
10/25/2002,882.5,897.71,877.03,897.65,744666667,0.017167139
10/28/2002,897.65,907.44,886.15,890.23,768111111,-0.008266028
10/29/2002,890.23,890.64,867.91,882.15,849833333,-0.009076306
10/30/2002,882.15,895.28,879.19,890.71,790166667,0.009703565
10/31/2002,890.71,898.83,879.75,885.76,911833333,-0.005557364
11/1/2002,885.76,903.42,877.71,900.96,805777778,0.017160405
11/4/2002,900.96,924.58,900.96,908.35,914388889,0.008202362
11/5/2002,908.35,915.83,904.91,915.39,752277778,0.007750317
11/6/2002,915.39,925.66,905,923.76,930000000,0.009143644
11/7/2002,923.76,923.76,898.68,902.65,814944444,-0.022852256
11/8/2002,902.65,910.11,891.62,894.74,803611111,-0.008763086
11/11/2002,894.74,894.74,874.63,876.19,618333333,-0.02073228
11/12/2002,876.19,894.3,876.19,882.95,765055556,0.007715222
11/13/2002,882.95,892.51,872.05,882.53,813000000,-0.000475678
11/14/2002,882.53,904.27,882.53,904.27,843888889,0.024633723
11/15/2002,904.27,910.21,895.35,909.83,777833333,0.006148606
11/18/2002,909.83,915.91,899.48,900.36,712555556,-0.010408538
11/19/2002,900.36,905.45,893.09,896.74,743000000,-0.004020614
11/20/2002,896.74,915.01,894.93,914.15,842944444,0.019414769
11/21/2002,914.15,935.13,914.15,933.76,1341722222,0.021451622
11/22/2002,933.76,937.28,928.41,930.55,903777778,-0.003437714
11/25/2002,930.55,937.15,923.31,932.87,874444444,0.002493149
11/26/2002,932.87,932.87,912.1,913.31,857555556,-0.020967552
11/27/2002,913.31,940.41,913.31,938.87,750166667,0.027986116
11/29/2002,938.87,941.82,935.58,936.31,357477778,-0.002726682
12/2/2002,936.31,954.28,927.72,934.53,895555556,-0.00190108
12/3/2002,934.53,934.53,918.73,920.75,826888889,-0.01474538
12/4/2002,920.75,925.25,909.51,917.58,882722222,-0.003442846
12/5/2002,917.58,921.49,905.9,906.55,694555556,-0.01202075
12/6/2002,906.55,915.48,895.96,912.23,689500000,0.006265512
12/9/2002,912.23,912.23,891.97,892,733777778,-0.022176425
12/10/2002,892,904.95,892,904.45,714777778,0.013957399
12/11/2002,904.45,909.94,896.48,904.96,713944444,0.000563879
12/12/2002,904.96,908.37,897,901.58,697388889,-0.003734972
12/13/2002,901.58,901.58,888.48,889.48,739333333,-0.013420883
12/16/2002,889.48,910.42,889.48,910.4,706444444,0.02351936
12/17/2002,910.4,911.22,901.74,902.99,695444444,-0.008139279
12/18/2002,902.99,902.99,887.82,891.12,803444444,-0.013145218
12/19/2002,890.02,899.19,880.32,884.25,769944444,-0.007709399
12/20/2002,884.25,897.79,884.25,895.76,990405556,0.013016681
12/23/2002,895.74,902.43,892.26,897.38,617833333,0.00180852
12/24/2002,897.38,897.38,892.29,892.47,254616667,-0.005471484
12/26/2002,892.47,903.89,887.48,889.66,400611111,-0.003148565
12/27/2002,889.66,890.46,873.62,875.4,421333333,-0.016028595
12/30/2002,875.4,882.1,870.23,879.39,587666667,0.004557916
12/31/2002,879.39,881.93,869.45,879.82,604722222,0.000488975
1/2/2003,879.82,909.03,879.82,909.03,682888889,0.033199973
1/3/2003,909.03,911.25,903.07,908.59,628222222,-0.000484032
1/6/2003,908.59,931.77,908.59,929.01,797722222,0.022474383
1/7/2003,929.01,930.81,919.93,922.93,858444444,-0.006544601
1/8/2003,922.93,922.93,908.32,909.93,815333333,-0.014085575
1/9/2003,909.93,928.31,909.93,927.57,866833333,0.019386107
1/10/2003,927.58,932.89,917.66,927.57,825222222,0
1/13/2003,927.57,935.05,922.05,926.26,775722222,-0.001412292
1/14/2003,926.26,931.66,921.72,931.66,766333333,0.005829897
1/15/2003,931.66,932.59,916.7,918.22,795611111,-0.014425864
1/16/2003,918.22,926.03,911.98,914.6,852555556,-0.00394241
1/17/2003,914.6,914.6,899.02,901.78,754555556,-0.014017057
1/21/2003,901.78,906,887.62,887.62,741777778,-0.015702278
1/22/2003,887.62,889.74,877.64,878.36,867111111,-0.010432392
1/23/2003,878.36,890.25,876.89,887.34,969194444,0.010223599
1/24/2003,887.34,887.34,859.71,861.4,874888889,-0.029233439
1/27/2003,861.4,863.95,844.25,847.48,797722222,-0.01615974
1/28/2003,847.48,860.76,847.48,858.54,810611111,0.013050455
1/29/2003,858.54,868.72,845.86,864.36,886333333,0.00677895
1/30/2003,864.36,865.48,843.74,844.61,839055556,-0.022849276
1/31/2003,844.61,858.33,840.34,855.7,876961111,0.013130321
2/3/2003,855.7,864.64,855.7,860.32,699166667,0.005399088
2/4/2003,860.32,860.32,840.19,848.2,806444444,-0.014087781
2/5/2003,848.2,861.63,842.11,843.59,806000000,-0.005435039
2/6/2003,843.59,844.23,833.25,838.15,794944444,-0.00644863
2/7/2003,838.15,845.73,826.7,829.69,709333333,-0.010093659
2/10/2003,829.69,837.16,823.53,835.97,687888889,0.007569092
2/11/2003,835.97,843.02,825.09,829.2,726111111,-0.008098377
2/12/2003,829.2,832.12,818.49,818.68,700277778,-0.012686927
2/13/2003,818.68,821.25,806.29,817.37,827388889,-0.001600137
2/14/2003,817.37,834.89,815.03,834.89,780333333,0.021434601
2/18/2003,834.89,852.87,834.89,851.17,694888889,0.019499575
2/19/2003,851.17,851.17,838.79,845.13,597555556,-0.007096115
2/20/2003,845.13,849.37,836.56,837.1,663388889,-0.009501497
2/21/2003,837.1,852.28,831.48,848.17,776777778,0.013224226
2/24/2003,848.17,848.17,832.16,832.58,682888889,-0.018380749
2/25/2003,832.58,839.55,818.54,838.57,824277778,0.007194504
2/26/2003,838.57,840.1,826.68,827.55,763555556,-0.013141419
2/27/2003,827.55,842.19,827.55,837.28,715444444,0.011757598
2/28/2003,837.28,847,837.28,841.15,762944444,0.00462211
3/3/2003,841.15,852.34,832.74,834.81,671611111,-0.0075373
3/4/2003,834.81,835.43,821.96,821.99,698111111,-0.015356788
3/5/2003,821.99,829.87,819,829.85,740388889,0.00956216
3/6/2003,829.85,829.85,819.85,822.1,721777778,-0.009339037
3/7/2003,822.1,829.55,811.23,828.89,760277778,0.008259336
3/10/2003,828.89,828.89,806.57,807.48,697222222,-0.025829724
3/11/2003,807.48,814.25,800.3,800.73,793166667,-0.00835934
3/12/2003,800.73,804.19,788.9,804.19,900000000,0.004321057
3/13/2003,804.19,832.02,804.19,831.9,1009055556,0.034457031
3/14/2003,831.89,841.39,828.26,833.27,856611111,0.001646833
3/17/2003,833.27,862.79,827.17,862.79,944677778,0.035426692
3/18/2003,862.79,866.94,857.36,866.45,863944444,0.004242052
3/19/2003,866.45,874.99,861.21,874.02,818555556,0.0087368
